image_id,question,question_id,question_type,answer_type,multiple_choice_answer,answer_1,answer_2,answer_3,answer_4,answer_5,answer_6,answer_7,answer_8,answer_9,answer_10,explanation_1,explanation_2,explanation_3
433374,Is the water deep?,433374000,is the,yes/no,no,"('no', 'yes')","('no', 'yes')","('yes', 'maybe')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')",The shallow stream would drown the elephants if it was too deep.,the water is at the same level depth as the sand.,there are rocks poking out from the water.
419723,Would a vegetarian eat this?,419723002,none of the above,yes/no,no,"('yes', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')",meat is not a part of the diet of a vegetarian,this meal contains a lot of meat,The sandwich is full of meat.
110196,Is this in America?,110196002,is this,yes/no,no,"('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')",the majority of the text on the sign is not in English,the sign is written in an asian language.,The signs appear to be written in Korean.
503569,What is the girl doing?,503569001,what is the,other,flying kite,"('flying kite', 'yes')","('flying kite', 'yes')","('flying kite', 'yes')","('flying kite', 'yes')","('flying kite', 'yes')","('kite flying', 'yes')","('kite flying', 'yes')","('flying kite', 'yes')","('flying kite', 'yes')","('flying kite', 'yes')",She is holding the kite spool to get it to fly..,she is holding a kite up.,she is holding the string attached to the kite.
138975,Should the man on the right be wearing gloves?,138975022,none of the above,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('no', 'yes')","('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",it is very snowy and cold outside.,He is standing on a snowy slope.,it is cold out and his hands could freeze
503707,Is the car moving faster than the motorcycle?,503707003,is the,yes/no,no,"('no', 'maybe')","('no', 'maybe')","('no', 'maybe')","('no', 'maybe')","('yes', 'yes')","('no', 'maybe')","('yes', 'yes')","('yes', 'yes')","('no', 'maybe')","('no', 'yes')",the motorcycle is more blurred than the car,They are both traveling down a highway.,the motorcycle appears more blurred out than the car which means it's moving faster.
241599,What room is this?,241599004,what room is,other,kitchen,"('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'maybe')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')",cooking appliances line the wall,there is a stove and microwave.,the room has a microwave.
389812,Is the man a teen?,389812003,is the man,yes/no,no,"('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')",he has lots of wrinkles and leathery skin.,He is much older than that.,he is starting to go bald
503972,Does the man need to shave?,503972000,does the,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'maybe')","('yes', 'maybe')","('yes', 'yes')","('no', 'yes')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')","('no', 'maybe')",he has quite a bit of facial hair.,he has a beard grown on his chin,He has a full beard.
503992,Does the dog like his bed?,503992002,does the,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",he is laying in the bed.,he can fit all the way in it.,the dog is curled up in the bed
504142,What kind of animal is this?,504142010,what kind of,other,dog,"('dog', 'yes')","('dog', 'yes')","('dog', 'yes')","('dog', 'yes')","('dog', 'yes')","('dog', 'yes')","('dog', 'yes')","('dog', 'yes')","('dog', 'yes')","('dog', 'yes')",The animal is lying on a dog bed and it's snout is clearly visible.,the animal has a dog collar on.,"this furry domestic animal walks on four legs, has short black and white hair and is wearing a big orange collar."
520941,Is this in America?,520941002,is this,yes/no,no,"('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'maybe')","('no', 'yes')","('no', 'yes')",The signs outside the moped shop are using unrecognizable letters.,the building sign is in a foreign language and contains a foreign telephone number,The signs are in a foreign language and the road is dirt.
242379,What kind of dessert is on the plate?,242379002,what kind of,other,cheesecake,"('cheesecake', 'yes')","('cheesecake', 'yes')","('cheesecake', 'yes')","('cheesecake', 'yes')","('cake', 'yes')","('cheesecake', 'yes')","('cheesecake', 'yes')","('cheesecake', 'maybe')","('cheesecake', 'yes')","('cake', 'yes')",it has a creamy white texture.,it is a strawberry and cheesecake desert,it is made using cheese as one of its ingredients.
504635,Are these animals in a zoo?,504635007,are these,yes/no,no,"('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'maybe')","('yes', 'yes')","('maybe', 'maybe')","('no', 'maybe')","('no', 'yes')","('no', 'yes')",there are no fences keeping the zebras in,the animals are not held in an enclosure.,No fences are keeping them in one place.
504747,What are they making?,504747008,what are,other,cake,"('cake', 'yes')","('cake', 'yes')","('cake', 'maybe')","('cake', 'no')","('cake', 'yes')","('cake', 'maybe')","('burger', 'yes')","('cake', 'yes')","('cake', 'yes')","('cake', 'yes')",cakes are topped with frosting,the food item was just taken out of a cake pan.,The cook is in the kitchen with baking utensils.
111535,Does this device have a touchscreen?,111535001,does this,yes/no,no,"('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'maybe')",the phone is a flip phone.,it is an old flip phone,it is an older style flip phone.
373713,What is the man sitting on?,373713050,what is the man,other,chair,"('chair', 'yes')","('chair', 'yes')","('chair', 'yes')","('chair', 'yes')","('chair', 'yes')","('chair', 'yes')","('chair', 'yes')","('chair', 'yes')","('chair', 'yes')","('chair', 'yes')",The man is leaning to his left as he listens and you can see the back of the chair behind him.,"the object holding the man's weight has a back, two arm rests, and a seat.",the back and arms of the chair are visible beside him.
242779,Is this a tennis match?,242779000,is this a,yes/no,no,"('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')",The players are standing on a baseball diamond and one of them is batting.,people are holding bats and not tennis rackets.,the players on the field are playing baseball.
505169,Is that a chain shower curtain?,505169000,is that a,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'maybe')","('yes', 'maybe')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')",there are chains hanging from a curtain rod,there are shower handles present.,there are chains hanging down from the railing
243034,What part of the human hand has the same name as the trees pictured here?,243034002,what,other,palm,"('palm', 'yes')","('palm', 'yes')","('palm', 'yes')","('palm', 'yes')","('palm', 'yes')","('palm', 'yes')","('limb', 'maybe')","('palm', 'yes')","('trunk', 'maybe')","('palm', 'yes')",they share the same name but not resemblance.,they are called palm trees.,your hand has a palm and it is the type of tree
111970,Is this a good place for a cat to sit?,111970001,is this a,yes/no,no,"('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')",it may get hurt or run over.,people will try and get their bikes.,bikes might fall on him.
505240,Would a vegetarian eat this?,505240001,none of the above,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",A meatless dish is an excellent choice for a vegetarian.,there is no meat in the dish.,the food in the image is made of vegetables
243222,What game is this?,243222003,what,other,tennis,"('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'maybe')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')",A player is holding a racket in position to hit a ball.,the man is using a racket to hit a ball.,A man is hitting a ball with a racket.
505385,What room is this?,505385002,what room is,other,bathroom,"('bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')","there is a basin, a mirror and a soap dispenser on the wall.",there is a bathroom sink.,"there is a sink, soap dispenser and towel machine in the room."
112240,Is this a lake?,112240002,is this a,yes/no,yes,"('no', 'yes')","('yes', 'maybe')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",The other shoreline is seen in the distance.,You can see boats out across the shore line and the other side as well.,boats are floating on a body of water surrounded by land.
112394,Does the man want to hurt the ball?,112394001,does the,yes/no,no,"('no', 'maybe')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')",He is smiling widely as he hit's the tennis ball.,He is holding a racket and smiling.,he is smiling as he swings at it.
243478,What room is this?,243478001,what room is,other,living room,"('living room', 'maybe')","('living room', 'yes')","('living room', 'yes')","('living room', 'yes')","('living room', 'yes')","('living room', 'yes')","('living room', 'yes')","('living room', 'yes')","('living room', 'yes')","('living room', 'yes')",There is a sofa and a lamp in a large room.,there is a large couch and TV.,There is a couch with pillows on it.
499400,Does the man in front have tattoos?,499400002,does the,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('no', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",there is an ink design on his forearm.,His left forearm is tattooed.,there are blue drawings on his arm
243896,Is the sky clear?,243896007,is the,yes/no,no,"('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')",The overcast sky is not allowing the sun to shine through.,there are clouds and a fog bank covering the sky.,The clouds and fog reach all the way to the ground.
112941,Is it cloudy?,112941013,is it,yes/no,yes,"('no', 'yes')","('yes', 'maybe')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')","('no', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",The sun cannot fully break through the clouds.,There is a lot of mist and clouds in the sky above the people skiing.,there are clouds and fog all around making it hard to see.
112988,Is this food sweet?,112988000,is this,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",It is a cake covered in icing.,it's a cake with frosting.,it is a cake and filled with sugar.
506707,What event is this?,506707005,what,other,baseball game,"('baseball', 'yes')","('baseball game', 'yes')","('baseball game', 'yes')","('baseball game', 'yes')","('baseball game', 'maybe')","('baseball game', 'yes')","('baseball game', 'yes')","('baseball game', 'yes')","('baseball game', 'yes')","('baseball game', 'yes')",a catcher is visible with a glove on.,there is an umpire at home plate.,the kids are wearing baseball uniforms.
244571,What room is this?,244571002,what room is,other,living room,"('living room', 'maybe')","('living', 'yes')","('living', 'yes')","('living room', 'yes')","('living room', 'yes')","('living room', 'yes')","('living room', 'yes')","('living room', 'maybe')","('living room', 'yes')","('living area', 'yes')",a coffee table is in front of the couch,there are couches and a TV.,there is a couch and a television set.
375812,What game is the boy playing?,375812002,what,other,baseball,"('baseball', 'yes')","('baseball', 'maybe')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')",he's swinging a bat and just hit the ball.,the boy has a baseball bat,he is holding a bat that he just swung
113701,Is the bed made?,113701002,is the,yes/no,no,"('no', 'yes')","('no', 'yes')","('wood', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')",the sheets are in disarray and junk is on the bed.,The pillow and blanket is not neat.,the sheets are messy and not pulled all the way up.
113720,Which hand holds a fork?,113720003,which,other,right,"('right', 'yes')","('right', 'yes')","('right', 'yes')","('right', 'yes')","('right', 'yes')","('right', 'yes')","('right', 'yes')","('right', 'yes')","('right', 'yes')","('right', 'yes')",She is right handed and eats food with her right hand.,the hand is on the right side of her body,That is her dominant hand and it is on the right side of her body.
506943,What is this piece of furniture used for?,506943006,what is this,other,sleeping,"('sleeping', 'yes')","('sleeping', 'yes')","('sleeping', 'yes')","('sleeping', 'yes')","('sleeping', 'yes')","('sleeping', 'yes')","('sleep', 'yes')","('sleeping', 'yes')","('sleeping', 'yes')","('sleep', 'yes')",there is a mattress and pillows.,it is a big comfortable bed.,It has a blanket and pillows.
376123,What sport is this?,376123001,what sport is,other,baseball,"('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')",the man is pitching a baseball on a baseball field,there is a pitcher and several outfielders.,a pitcher has thrown the ball from the mound.
376185,Is it summertime?,376185002,is it,yes/no,no,"('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'maybe')","('yes', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')",there are no leaves on the trees.,there are no leaves on the trees,the trees have no leaves on them.
376236,Does the boy double layer clothing?,376236000,does the,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",he have a short sleeve shirt over his long sleeve shirt.,he has both a short sleeve and long sleeve shirt on.,He is wearing two shirts layered together.
507312,Is this a sweet treat?,507312000,is this a,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",there is chocolate on the pastry.,the treat is dipped in chocolate.,it is a chocolate dipped doughnut
245301,What kind of animal is in this photo?,245301000,what kind of,other,horse,"('horse', 'yes')","('horse', 'yes')","('horse', 'yes')","('horse', 'yes')","('horse', 'yes')","('horse', 'yes')","('horse', 'yes')","('horse', 'yes')","('horse', 'yes')","('horse', 'yes')",it has a brushy tail and a saddle,a jockey is riding on its back.,The woman is riding the animal with a saddle under her and it has a long tail and braided mane.
245383,What is the person riding?,245383000,what is the person,other,motorcycle,"('riding motorcycle', 'yes')","('motorcycle', 'yes')","('motorcycle', 'yes')","('motorcycle', 'yes')","('motorcycle', 'yes')","('motorcycle', 'yes')","('motorcycle', 'yes')","('motorcycle', 'yes')","('motorcycling', 'yes')","('motorcycle', 'yes')",motorcycles only have two wheels,"it is a two-wheeled, open, motor-powered vehicle",It has two wheels only and they are both wearing helmets.
507536,What kind of green vegetable is shown?,507536005,what kind of,other,broccoli,"('broccoli', 'yes')","('broccoli', 'maybe')","('1', 'yes')","('broccoli', 'yes')","('broccoli', 'yes')","('broccoli', 'yes')","('broccoli', 'yes')","('broccoli', 'yes')","('broccoli', 'yes')","('broccoli', 'yes')",it is dark green with a stem and bushy tips.,The vegetable is dark green with little florets.,it is green and has green sprouts
245432,Should these people be standing behind the yellow line?,245432001,none of the above,yes/no,yes,"('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",standing closer to close to the tracks is dangerous.,there is a train and the doors are not open yet.,trains are coming through the station and the yellow line is a couple feet from the train tracks.
376751,Is this event taking place on high or low elevation?,376751003,is this,other,high,"('high', 'yes')","('high', 'yes')","('high', 'yes')","('high', 'yes')","('high', 'yes')","('high', 'yes')","('high', 'yes')","('high', 'maybe')","('high', 'yes')","('high', 'yes')",The skiers are atop a mountain.,a couple of skiers are skiing down a snowy mountain.,there are several mountain tops around.
376773,What sport is this?,376773008,what sport is,other,baseball,"('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'maybe')",two boys have baseball mitts,the boy has a catcher's mitt and the other boy has a bat in his hand.,The kids are throwing peace signs with catchers mitts and baseball bats.
318063,What is the man doing?,318063000,what is the man,other,surfing,"('surfing', 'maybe')","('surfing', 'yes')","('surfing', 'yes')","('man is surfboarding', 'yes')","('surfing', 'yes')","('surfing', 'maybe')","('surfing', 'yes')","('surfing', 'maybe')","('surfing', 'yes')","('surfing', 'yes')",He is on top of a wave in the water.,"he's on a surfboard, riding a wave",he is riding on a wave with a surf board
507879,Is the toilet paper roll almost empty?,507879002,is the,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",The toilet paper is almost gone.,you can see just a few rows of toilet paper left wrapped around the cardboard.,There is only a little bit of paper attached to it.
246005,Is this man riding a skateboard?,246005007,is this,yes/no,yes,"('no', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",he has both feet on a skateboard,he is posing for the camera.,he is on top of a board with wheels.
115043,What is this guy doing?,115043004,what is this,other,surfing,"('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('wakeboarding', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')",he is riding a wave on a surfboard.,he is on a surf board on some water.,he is in a wetsuit crouched on a long board atop a wave
508291,Is this a zoo?,508291011,is this a,yes/no,no,"('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'no')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","The giraffes are surrounded by undeveloped land, without a human in sight.",there are giraffes in an open field with no enclosures.,The animals are not confined.
508605,What is the person doing?,508605001,what is the person,other,skateboarding,"('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('walking', 'maybe')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')",he is on top of a board with wheels.,he is leaping into the air on a board.,he is jumping in the air on a skateboard
115459,Is it a windy day?,115459001,is it,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')",the kite is able to fly.,The kite is flying in the breeze.,the kite is visibly being blown sideways.
115584,What is the man doing?,115584003,what is the man,other,surfing,"('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')",he is in a wetsuit crouched for balance on a long board cutting through a wave,He is standing on a surboard moving down the wave in the ocean.,he's on a surfboard and has his arms extended.
246878,Is this a skate park?,246878001,is this a,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",A young man is riding the rail with his skateboard.,there are ramps and a guy is riding a skateboard.,The man is riding his skateboard along a rail.
116083,What are the people doing?,116083004,what are the,other,walking,"('walking', 'yes')","('walking', 'yes')","('walking', 'yes')","('walking', 'yes')","('walking', 'yes')","('fleeing', 'yes')","('evacuating', 'yes')","('walking', 'yes')","('walking', 'yes')","('walking', 'yes')",There are no buses or taxis to transport the people.,Their legs are forward and feet are not touching the ground.,they are headed across the street
378311,What type of room is this?,378311001,what type of,other,kitchen,"('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')",There are convection ovens in the room.,There are industrial ovens on the wall.,the wall is lined with ovens
247264,What sport are the men getting ready for?,247264000,what,other,surfing,"('surfing', 'yes')","('surfing', 'maybe')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'maybe')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surf', 'yes')",they are carrying surfboards in their hands,they are heading out to the ocean.,they have surf boards with them.
509503,Does the car have its headlights on?,509503002,does the,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",the front lights are lit up.,it is gloomy conditions today.,I can see the lights from the headlights.
509609,What kind of animal is this?,509609000,what kind of,other,cat,"('cat', 'yes')","('cat', 'yes')","('cat', 'yes')","('cat', 'yes')","('cat', 'yes')","('cat', 'yes')","('cat', 'yes')","('cat', 'yes')","('cat', 'yes')","('cat', 'yes')",It is shaped like a cat.,"it has gray tabby striped fur, green eyes, whiskers, and pointed ears",it has triangle ears and large eyes.
247639,Does this board look painted or natural?,247639007,does this,other,natural,"('natural', 'maybe')","('painted', 'yes')","('natural', 'yes')","('natural', 'yes')","('natural', 'yes')","('natural', 'yes')","('natural', 'yes')","('natural', 'yes')","('natural', 'yes')","('painted', 'maybe')",it is a nice wooden color.,that looks like natural wood on that board.,there is no color on the surf board
84968,Is this a one way street?,84968001,is this a,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('no', 'maybe')","('yes', 'yes')",the sign states that you can only go forward or take a right turn.,there is a sign that indicates it.,the sign say you can only go that way and the lines are white.
509826,Is this the ocean?,509826026,is this,yes/no,no,"('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')",no sand or water is visible,no body of water is shown nearby,"there is no water, only concrete, grassy field, and trees"
434510,What is the man doing?,434510001,what is the man,other,surfing,"('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')",he is coming off of a big wave.,he is on top of waves.,the waves are breaking perfectly.
216096,What activity are these people doing?,216096002,what,other,surfing,"('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')",All of the people are either standing or sitting on surf boards facing different ways.,they are trying to catch waves.,the people are riding surfboards in the waves
379120,What sport is he playing?,379120002,what sport is,other,baseball,"('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')",is on the mound throwing a pitch.,he is wearing a glove and pitching a ball.,a pitcher is throwing a baseball.
248235,Is this a celebration?,248235002,is this a,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('birthday', 'yes')",The smiling woman has a cake in front of her and vibrant balloons behind her.,There are balloons and a cake with candles on it.,there are many balloons and a cake
150639,Does it look like he using prescription glasses?,150639000,none of the above,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')","('yes', 'maybe')",he has a pair of glasses on his face,they are not fashion type glasses.,the glasses aren't sun glasses
117458,Is the car moving faster than the motorcycle?,117458003,is the,yes/no,yes,"('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')","('no', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",the car is ahead of the motorcycle on the road,the car is more blurry than the motorcycle,The car is blurry which means it is traveling at a higher speed than the bike.
379716,What type of soup is this?,379716001,what type of,other,broccoli,"('broccoli', 'yes')","('broccoli', 'maybe')","('broccoli', 'yes')","('broccoli', 'yes')","('broccoli', 'yes')","('broccoli', 'yes')","('broccoli', 'yes')","('broccoli', 'yes')","('broccoli', 'yes')","('veggie', 'maybe')",there is broth with broccoli in it.,the soup contains broccoli.,there are little green sprouts in the soup
510798,What sport is this?,510798004,what sport is,other,baseball,"('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","a player is standing at home plate and holding a baseball bat in his hands, preparing to swing.",there is a batter and a catcher.,a man is about to swing a bat at a ball.
248655,What is the woman doing?,248655002,what is the woman,other,skiing,"('skiing', 'yes')","('skiing', 'yes')","('skiing', 'yes')","('smiling', 'yes')","('skiing', 'yes')","('skiing', 'yes')","('skiing', 'yes')","('skiing', 'yes')","('skiing', 'yes')","('skiing', 'yes')",she is standing on a ski slope wearing skis.,She has poles and is standing on a snowy hill.,she is standing at the bottom of a snow covered hill with skis on
63309,Does the road appear to be traveled a lot?,63309002,does the,yes/no,no,"('no', 'yes')","('yes', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('yes', 'yes')","('no', 'yes')","('no', 'maybe')","('no', 'yes')","('no', 'yes')",it is very empty and old.,it is completely empty and run down,There are no visible cars or people.
41488,What type of vehicle is not allowed?,41488000,what type of,other,trucks,"('trucks', 'yes')","('trucks', 'yes')","('truck', 'yes')","('trucks', 'yes')","('trucks', 'yes')","('trucks', 'yes')","('trucks', 'yes')","('trucks', 'yes')","('trucks', 'yes')","('trucks', 'yes')",there is a sign that prohibits them from entering the road.,"there is a big white sign reading ""no trucks"".",they are explicitly forbidden by sign.
456558,Is this man dressed for a sporting event?,456558005,is this,yes/no,no,"('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'no')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')",he is wearing a suit and tie.,he is dressed formally in a suit and tie,he is wearing a formal suit.
118106,What sport is being played?,118106001,what sport is,other,frisbee,"('frisbee', 'yes')","('frisbee', 'yes')","('ultimate frisbee', 'yes')","('frisbee', 'yes')","('frisbee', 'yes')","('ultimate frisbee', 'yes')","('frisbee', 'yes')","('frisbee', 'yes')","('frisbee', 'yes')","('frisbee', 'yes')",The people are running trying to catch a flying disc.,the boy is trying to catch the frisbee,the children and running around trying to catch a frisbee.
